ID,租金,面积,房型,板块,朝向,rent
LF1646365107237683200,1100,50.0,1,福成四期商圈,南,22.0
LF1646499225002835968,1000,43.77,1,福成四期商圈,北,22.84669865204478
LF2503627828029816832,1600,110.3,2,福成四期商圈,西南,14.505893019038984
LF1702272919444389888,1600,90.18,2,福成四期商圈,南,17.742293191394985
LF1702288268848005120,1300,57.83,2,福成四期商圈,南 北,22.479681826041848
LF1670785202365923328,1450,88.72,2,福成四期商圈,东南,16.343552750225427
LF1671356109362823168,2500,120.0,3,福成四期商圈,南 北,20.833333333333332
LF1671385519033942016,1500,103.0,3,福成四期商圈,南 北,14.563106796116505
LF1671349062235848704,1100,50.0,2,福成四期商圈,南 北,22.0
LF1671721256023490560,1800,96.0,3,福成四期商圈,东南 北,18.75
LF1671504857321701376,1000,57.0,1,福成四期商圈,南,17.54385964912281
LF1671530962388779008,1100,53.0,2,福成四期商圈,南,20.754716981132077
LF1671422290845237248,1200,57.77,1,福成四期商圈,南,20.772027003635102
LF1671749506217017344,1200,50.0,1,福成四期商圈,东北,24.0
LF1671823067531182080,1550,69.0,2,福成四期商圈,南,22.463768115942027
LF1672072870483722240,1200,77.0,2,福成四期商圈,南,15.584415584415584
LF1633305217225195520,1600,77.0,2,福成四期商圈,南,20.77922077922078
LF1633786433783201792,975,41.55,1,福成四期商圈,北,23.465703971119137
LF1634087325011017728,1050,44.0,1,福成四期商圈,北,23.863636363636363
LF1634055165986209792,1300,65.59,1,福成四期商圈,南,19.820094526604663
LF1633474553415991296,1000,46.0,2,福成四期商圈,南 北,21.73913043478261
LF1634123245680590848,1300,50.92,1,福成四期商圈,西北,25.530243519245875
LF1634095866987937792,1200,55.0,1,福成四期商圈,南,21.818181818181817
LF1634411685814992896,1200,94.0,2,福成四期商圈,南,12.76595744680851
LF1634124261473910784,1500,70.0,2,福成四期商圈,南,21.428571428571427
LF1634499532697894912,1100,49.46,1,福成四期商圈,西,22.240194096239385
LF1634794713473089536,1100,48.0,1,福成四期商圈,南,22.916666666666668
LF1672160505931759616,1050,42.0,1,福成四期商圈,北,25.0
LF1672176438712729600,1600,98.0,2,福成四期商圈,南 北,16.3265306122449
LF1672217621736456192,1700,95.0,2,福成四期商圈,南 北,17.894736842105264
LF1672466332345434112,1100,50.24,1,福成四期商圈,东 东北,21.894904458598724
LF1705136408781389824,1400,81.0,2,福成四期商圈,南 北,17.28395061728395
LF1705160195631480832,1500,91.0,2,福成四期商圈,东南,16.483516483516482
LF1705510247466008576,1800,85.0,2,福成四期商圈,南,21.176470588235293
LF1705580636514811904,2000,120.0,3,福成四期商圈,南 北,16.666666666666668
LF1705802082566537216,1300,75.66,2,福成四期商圈,南,17.18213058419244
LF1705805798325616640,2500,105.0,3,福成四期商圈,东 西,23.80952380952381
LF1705864912636477440,1300,47.0,1,福成四期商圈,南 北,27.659574468085108
LF1639527414109306880,1000,42.0,1,福成四期商圈,南,23.80952380952381
LF1639511425539899392,1600,95.5,2,福成四期商圈,西南,16.75392670157068
LF1639585253997674496,1300,75.0,2,福成四期商圈,南,17.333333333333332
LF1641447622264750080,1600,89.0,2,福成四期商圈,东 西 北,17.97752808988764
LF1624251740280848384,1800,72.69,2,福成四期商圈,南 北,24.762690879075528
LF1624040441630425088,1200,56.0,1,福成四期商圈,南,21.428571428571427
LF1669641605897781248,1000,55.0,2,福成四期商圈,北,18.181818181818183
LF1669648040908029952,1400,75.0,2,福成四期商圈,东北,18.666666666666668
LF1669901604314152960,850,57.43,1,福成四期商圈,南,14.800626850078356
LF1670284580323590144,1200,67.5,1,福成四期商圈,东南,17.77777777777778
LF1670104723161612288,1800,76.0,2,福成四期商圈,西北,23.68421052631579
LF1670321580888031232,1400,92.0,2,福成四期商圈,东南,15.217391304347826
LF1670642759339343872,1400,87.0,2,福成四期商圈,南 北,16.091954022988507
LF1624714173923459072,1600,120.53,3,福成四期商圈,南,13.274703393346055
LF1625098476159238144,900,53.0,2,福成四期商圈,南 北,16.9811320754717
LF1625411175250395136,1200,84.0,2,福成四期商圈,东南,14.285714285714286
LF1626790606510489600,1400,85.0,2,福成四期商圈,西南,16.470588235294116
LF1626901272319754240,1300,90.0,2,福成四期商圈,南 北,14.444444444444445
LF1627321474723348480,1000,54.0,1,福成四期商圈,南,18.51851851851852
LF1626918108037906432,2000,106.0,3,福成四期商圈,南,18.867924528301888
LF1627629833951379456,1200,56.0,1,福成四期商圈,北,21.428571428571427
LF1627596091765555200,4500,124.0,2,福成四期商圈,南 北,36.29032258064516
LF1627876363232870400,2600,125.12,3,福成四期商圈,南 北,20.78005115089514
LF1627654190572503040,2000,121.5,3,福成四期商圈,南 北,16.46090534979424
LF1641049523256033280,900,50.3,2,福成四期商圈,南 北,17.892644135188867
LF1641977550617968640,1800,93.0,2,福成四期商圈,南,19.35483870967742
LF1641787787780816896,1400,78.0,2,福成四期商圈,南,17.94871794871795
LF1676433927608205312,1600,86.11,2,福成四期商圈,南,18.58088491464406
LF1676610424079908864,1300,55.0,1,福成四期商圈,东北,23.636363636363637
LF1710228712789639168,1500,90.0,2,福成四期商圈,南,16.666666666666668
LF1704401896011202560,1300,75.0,2,福成四期商圈,西,17.333333333333332
LF1704395298446508032,1300,80.0,2,福成四期商圈,南 北,16.25
LF1704376176153198592,1900,70.0,2,福成四期商圈,南,27.142857142857142
LF1704334915417407488,1300,48.98,1,福成四期商圈,南,26.54144548795427
LF1704332552006795264,1550,96.3,2,福成四期商圈,南 北,16.095534787123572
LF1704520696056512512,1300,50.0,1,福成四期商圈,西,26.0
LF1704484809465659392,1700,83.0,2,福成四期商圈,西南,20.481927710843372
LF1704425705200156672,850,43.68,1,福成四期商圈,北,19.45970695970696
LF1704717583724314624,2000,111.32,3,福成四期商圈,南 北,17.966223499820337
LF1704726965795160064,1000,60.0,1,福成四期商圈,南,16.666666666666668
LF1705075424993738752,1300,49.85,1,福成四期商圈,西,26.078234704112337
LF1642082469870043136,1550,90.0,3,福成四期商圈,西南,17.22222222222222
LF1643170173194076160,1150,55.73,1,福成四期商圈,南,20.635205454871706
LF1642882642820988928,1000,50.0,1,福成四期商圈,北,20.0
LF1643169199406710784,1200,46.86,1,福成四期商圈,南,25.60819462227913
LF1642773351942324224,1600,107.09,3,福成四期商圈,南,14.9407040806798
LF1643437588729561088,1100,52.0,1,福成四期商圈,西北,21.153846153846153
LF1643425841230643200,1700,102.56,2,福成四期商圈,南 北,16.57566302652106
LF1643884658653396992,900,54.0,1,福成四期商圈,南,16.666666666666668
LF1643622400694157312,1800,86.21,2,福成四期商圈,南 北,20.87924834705951
LF1643902287833202688,1300,50.0,1,福成四期商圈,西,26.0
LF1704806615225466880,1500,75.88,2,福成四期商圈,东南,19.76805482340538
LF1704793786183319552,1400,79.86,2,福成四期商圈,南,17.53067868770348
LF1705122183786790912,1000,55.0,1,福成四期商圈,北,18.181818181818183
LF1705082715629420544,1100,46.65,1,福成四期商圈,北,23.579849946409432
LF1700799522206121984,1400,80.0,2,福成四期商圈,南,17.5
LF1700811801144328192,1450,50.03,2,福成四期商圈,南 北,28.982610433739755
LF1701079691336613888,1000,43.68,1,福成四期商圈,北,22.893772893772894
LF1701163121193779200,800,54.66,1,福成四期商圈,南,14.635931211123308
LF1701182841544507392,1600,54.0,1,福成四期商圈,南,29.62962962962963
LF1701200505625116672,1400,79.95,2,福成四期商圈,南 北,17.51094434021263
LF1701184205062406144,1500,80.0,2,福成四期商圈,东南,18.75
LF1701466937176883200,1100,54.0,1,福成四期商圈,北,20.37037037037037
LF1655952269482393600,1100,57.0,1,福成四期商圈,北,19.29824561403509
LF1655952320829063168,1200,51.49,1,福成四期商圈,西,23.305496212856866
LF1655883368371322880,1300,86.0,2,福成四期商圈,南 北,15.116279069767442
LF1655925668329816064,1400,87.0,2,福成四期商圈,南 北,16.091954022988507
LF1656152574975279104,1300,120.0,3,福成四期商圈,南,10.833333333333334
LF1656246645215461376,1700,66.99,2,福成四期商圈,南,25.37692192864607
LF1709177454490288128,1100,82.0,2,福成四期商圈,西 北,13.414634146341463
LF1709159128007442432,1400,82.0,2,福成四期商圈,南 北,17.073170731707318
LF1711290711464214528,1300,54.0,2,福成四期商圈,南,24.074074074074073
LF1711271520640172032,1600,94.0,3,福成四期商圈,南 北,17.02127659574468
LF1711606351165128704,1000,50.68,1,福成四期商圈,南,19.73164956590371
LF1711584664113643520,1400,75.92,2,福成四期商圈,东,18.440463645943098
LF1682244664385601536,1500,70.0,2,福成四期商圈,南,21.428571428571427
LF1682591080215740416,1800,82.09,2,福成四期商圈,南,21.92715312461932
LF1682595019606720512,1300,63.46,2,福成四期商圈,东,20.485345099275133
LF1682311696745496576,1600,76.25,2,福成四期商圈,东,20.983606557377048
LF1682914272163659776,1200,54.0,1,福成四期商圈,南,22.22222222222222
LF1682624912419717120,1700,98.0,3,福成四期商圈,南 北,17.346938775510203
LF1682697931133550592,1400,87.52,2,福成四期商圈,东南,15.996343692870202
LF1656245068803080192,1500,78.76,2,福成四期商圈,南,19.045200609446418
LF1656268064548716544,1700,68.0,2,福成四期商圈,南 北,25.0
LF1656260334916206592,1300,79.95,2,福成四期商圈,南 北,16.260162601626014
LF1656501783037476864,1100,54.0,1,福成四期商圈,东北,20.37037037037037
LF1656504415604965376,1300,78.0,1,福成四期商圈,东,16.666666666666668
LF1656592759923933184,1100,47.34,1,福成四期商圈,南,23.236163920574565
LF1656603647062048768,1000,55.0,1,福成四期商圈,南,18.181818181818183
LF1656626704589783040,1200,58.0,1,福成四期商圈,北,20.689655172413794
LF1657221538555887616,1000,50.0,1,福成四期商圈,南,20.0
LF1657341055772655616,1600,84.87,2,福成四期商圈,南 北,18.852362436667843
LF1657341992721448960,1300,80.0,2,福成四期商圈,南,16.25
LF2874656272563568640,1200,62.0,1,福成四期商圈,南 北,19.35483870967742
LF2873853454483464192,1100,52.0,1,福成四期商圈,南,21.153846153846153
LF2877555297835565056,1600,78.0,2,福成四期商圈,南,20.512820512820515
LF2881033921359773696,1350,50.0,1,福成四期商圈,北,27.0
LF1682997412773232640,1500,98.0,2,福成四期商圈,南 北,15.306122448979592
LF1683038553325436928,1800,121.0,3,福成四期商圈,南 北,14.87603305785124
LF1683309927306625024,1200,65.0,2,福成四期商圈,南,18.46153846153846
LF1683676268001755136,2400,148.0,2,福成四期商圈,南 北,16.216216216216218
LF1683701693386063872,1350,86.0,2,福成四期商圈,南 北,15.69767441860465
LF1683413557196095488,1500,89.23,2,福成四期商圈,东 西 北,16.810489745601256
LF1683765872981704704,1500,83.0,2,福成四期商圈,东 西,18.072289156626507
LF1641349366960619520,1750,86.74,2,福成四期商圈,南,20.175236338482822
LF2886270024958345216,1000,50.0,1,福成四期商圈,西北,20.0
LF2891313475399712768,1600,132.0,3,福成四期商圈,南 北,12.121212121212121
LF2890415481658294272,1400,76.0,3,福成四期商圈,南 北,18.42105263157895
LF2890389121355235328,1400,80.66,2,福成四期商圈,南,17.356806347632038
LF1663785730234646528,1300,80.2,2,福成四期商圈,南 北,16.209476309226932
LF2892168975859318784,2300,88.55,2,福成四期商圈,南 北,25.974025974025974
LF2893285376657727488,1200,47.0,1,福成四期商圈,北,25.53191489361702
LF1661335548360392704,1600,74.0,2,福成四期商圈,南 北,21.62162162162162
LF1571138941266952192,1200,63.13,2,福成四期商圈,北,19.00839537462379
LF1684777443212132352,1600,113.0,3,福成四期商圈,东 西,14.15929203539823
LF1684779846225362944,1250,76.86,2,福成四期商圈,南,16.263335935467083
LF1566634213782847488,1500,70.06,1,福成四期商圈,南,21.410219811590064
LF1567772400932618240,2500,126.5,3,福成四期商圈,南 北,19.76284584980237
LF1568113958458490880,1700,90.35,2,福成四期商圈,南 北,18.81571665744328
LF1568135564429885440,1100,56.26,1,福成四期商圈,北,19.55207963028795
LF1568194748873703424,1900,93.04,2,福成四期商圈,南,20.4213241616509
LF1568187573451358208,1500,68.69,2,福成四期商圈,南 北,21.83723977289271
LF1568906641548509184,1550,88.23,2,福成四期商圈,南 北,17.56772072991046
LF1570729532023898112,1500,86.77,2,福成四期商圈,南 北,17.287080788290886
LF1571375120830693376,1600,83.3,2,福成四期商圈,南 北,19.207683073229294
LF1667407900009562112,1300,72.03,2,福成四期商圈,南,18.04803554074691
LF1667456834132246528,1200,60.0,2,福成四期商圈,南 北,20.0
LF1667744336588046336,1500,75.72,2,福成四期商圈,南,19.809825673534075
LF1668901131910119424,1400,81.2,2,福成四期商圈,西北,17.241379310344826
LF1668935452524019712,1400,88.52,3,福成四期商圈,东,15.815634884771804
LF1669206653163012096,2300,103.0,3,福成四期商圈,南 北,22.33009708737864
LF1661729662474125312,1100,71.37,2,福成四期商圈,东,15.412638363458035
LF1661721620500185088,1250,53.11,1,福成四期商圈,北,23.536057239691207
LF1662009173396684800,1100,60.0,1,福成四期商圈,南,18.333333333333332
LF1662428163424124928,1200,60.0,1,福成四期商圈,南,20.0
LF1662449088932610048,1100,66.59,2,福成四期商圈,东,16.51899684637333
LF1662750250701422592,1650,103.0,2,福成四期商圈,南 北,16.019417475728154
LF1662747602891833344,1000,45.0,1,福成四期商圈,南,22.22222222222222
LF1663024257942159360,1450,69.58,2,福成四期商圈,东南,20.83932164415062
LF1662777411160244224,1750,87.0,2,福成四期商圈,南 北,20.114942528735632
LF1663387728307290112,1300,76.86,2,福成四期商圈,南,16.913869372885767
LF1663424746521362432,1100,63.76,2,福成四期商圈,东,17.25219573400251
LF1663532885639954432,1300,54.0,1,福成四期商圈,北,24.074074074074073
LF1574965197242630144,1400,76.0,2,福成四期商圈,东北,18.42105263157895
LF1574963348796080128,1100,56.0,1,福成四期商圈,北,19.642857142857142
LF1665912982153986048,1350,72.0,1,福成四期商圈,南,18.75
LF1667057585779376128,1600,99.0,2,福成四期商圈,南 北,16.161616161616163
LF1667373322586816512,1000,53.53,1,福成四期商圈,北,18.681113394358302
LF1667430697146515456,1600,90.0,2,福成四期商圈,南,17.77777777777778
LF1659472634078822400,1550,100.0,2,福成四期商圈,南 北,15.5
LF1608665306446692352,1500,87.62,2,福成四期商圈,南,17.11937913718329
LF1609138491294220288,1300,86.0,2,福成四期商圈,南 北,15.116279069767442
LF1659478510147731456,1500,88.1,2,福成四期商圈,南,17.0261066969353
LF1659829384820817920,1500,85.82,2,福成四期商圈,南 北,17.478443253320904
LF1659762874609827840,1500,89.59,2,福成四期商圈,南,16.742940060274584
LF1660117161600876544,1500,62.55,1,福成四期商圈,西,23.980815347721823
LF1659876945384439808,1400,108.0,2,福成四期商圈,南,12.962962962962964
LF1659869845715419136,1700,94.0,2,福成四期商圈,南 北,18.085106382978722
LF1660162793417998336,850,56.0,1,福成四期商圈,北,15.178571428571429
LF1660489826488549376,1300,77.0,2,福成四期商圈,南,16.883116883116884
LF1660640594189352960,1500,86.0,2,福成四期商圈,南 北,17.441860465116278
LF1660895189624946688,1150,54.0,1,福成四期商圈,南,21.296296296296298
LF1631161848524963840,1100,76.0,2,福成四期商圈,南,14.473684210526315
LF1631920015777202176,1250,54.73,1,福成四期商圈,南,22.839393385711677
LF1631882049331658752,1400,47.69,1,福成四期商圈,南 北,29.356259173830992
LF1633733455147696128,1500,58.0,1,福成四期商圈,南,25.862068965517242
LF1633339712917733376,1400,88.5,2,福成四期商圈,西南,15.819209039548022
LF1634126319576940544,1600,67.0,1,福成四期商圈,西,23.880597014925375
LF1634139126095675392,1500,102.0,2,福成四期商圈,南 北,14.705882352941176
LF1634867140412571648,1000,45.0,1,福成四期商圈,北,22.22222222222222
LF1635211463192739840,1300,85.88,3,福成四期商圈,南 北,15.137401024685609
LF1687020777439756288,2400,135.0,3,福成四期商圈,南 北,17.77777777777778
LF1687350676100743168,1300,56.0,1,福成四期商圈,北,23.214285714285715
LF1687382735506636800,1300,71.5,2,福成四期商圈,西北,18.181818181818183
LF1687745397780381696,1200,71.73,2,福成四期商圈,西北,16.72940192388122
LF1688156225465745408,1100,42.0,1,福成四期商圈,北,26.19047619047619
LF1688380154578993152,1300,54.03,2,福成四期商圈,南 北,24.060707014621507
LF1688193162725556224,2000,100.21,3,福成四期商圈,东南,19.958088015168148
LF1688436859413200896,1400,87.53,2,福成四期商圈,南 北,15.994516165885981
LF1648252082056069120,2000,100.0,2,福成四期商圈,南,20.0
LF1647830258063245312,1100,56.0,1,福成四期商圈,南,19.642857142857142
LF1648166738421874688,1600,97.77,3,福成四期商圈,西北,16.364938120077735
LF1648526910038212608,1200,79.0,1,福成四期商圈,南,15.189873417721518
LF1648902666111156224,1400,70.0,2,福成四期商圈,东,20.0
LF1648988468245692416,1300,81.55,2,福成四期商圈,东,15.941140404659718
LF1649695735412686848,800,39.0,1,福成四期商圈,南 北,20.512820512820515
LF1692044467156025344,1000,46.65,1,福成四期商圈,北,21.436227224008576
LF1692034349995655168,1500,60.0,1,福成四期商圈,南,25.0
LF1692131012361846784,1500,80.32,2,福成四期商圈,南,18.675298804780876
LF1692449659189985280,1200,49.88,1,福成四期商圈,北,24.057738572574177
LF1700400815065268224,833,76.0,2,福成四期商圈,东北,10.960526315789474
LF1700763118667300864,1500,95.61,2,福成四期商圈,南 北,15.688735487919674
LF1700825014418276352,1500,80.0,2,福成四期商圈,南 北,18.75
LF1669178077755736064,1200,75.0,2,福成四期商圈,南,16.0
LF1669637766310264832,1500,90.18,2,福成四期商圈,东南,16.6333998669328
LF1568127608611143680,1500,70.0,2,福成四期商圈,东北,21.428571428571427
LF1566785062123339776,1550,75.88,2,福成四期商圈,南,20.426989984185557
LF1566722229717172224,1450,78.0,2,福成四期商圈,南,18.58974358974359
LF1567121919923191808,1050,49.0,1,福成四期商圈,南,21.428571428571427
LF1569983144872902656,1800,94.0,2,福成四期商圈,南 北,19.148936170212767
LF1570409141288042496,1200,52.0,1,福成四期商圈,北,23.076923076923077
LF1571328804335386624,1000,44.0,1,福成四期商圈,北,22.727272727272727
LF1639216650123214848,1300,99.81,2,福成四期商圈,南 北,13.02474701933674
LF1571003406674296832,1300,69.82,2,福成四期商圈,南,18.61930678888571
LF1572438487104225280,1100,58.0,1,福成四期商圈,西,18.96551724137931
LF1607673063501987840,4500,104.94,1,福成四期商圈,东,42.88164665523156
LF1607716470492495872,1300,54.0,1,福成四期商圈,北,24.074074074074073
LF1577266658320318464,1550,44.45,1,福成四期商圈,东 北,34.87064116985377
LF1578662826241687552,1100,58.0,1,福成四期商圈,南,18.96551724137931
LF1578717764678320128,1600,84.0,2,福成四期商圈,东 东南,19.047619047619047
LF1610924526437138432,1500,78.0,2,福成四期商圈,南 北,19.23076923076923
LF1611614948025171968,1800,89.15,2,福成四期商圈,南 北,20.190689848569825
LF1611599789483360256,1350,67.0,2,福成四期商圈,南,20.149253731343283
LF1611554993779769344,2800,97.0,2,福成四期商圈,南,28.8659793814433
LF1670724065716862976,900,44.0,1,福成四期商圈,北,20.454545454545453
LF1692762237220945920,1800,105.0,2,福成四期商圈,东南,17.142857142857142
LF1692872594379767808,1200,46.65,1,福成四期商圈,北,25.72347266881029
LF1692844982903242752,2500,117.86,3,福成四期商圈,南 北,21.211606991345665
LF1657306851856875520,1000,50.0,1,福成四期商圈,北,20.0
LF1693849279120015360,1500,87.0,2,福成四期商圈,东南,17.24137931034483
LF1693864741132304384,1100,47.7,1,福成四期商圈,北,23.060796645702304
LF2764276205468254208,1200,77.0,2,福成四期商圈,南 北,15.584415584415584
LF1652904988327804928,2200,100.78,2,福成四期商圈,南 北,21.82972812065886
LF1653217353262956544,1000,62.0,2,福成四期商圈,南 北,16.129032258064516
LF1653296483526508544,1100,47.51,1,福成四期商圈,北,23.15302041675437
LF1653769071264530432,1200,76.86,2,福成四期商圈,南,15.6128024980484
LF1653954238822219776,1100,40.0,2,福成四期商圈,东,27.5
LF1659837940051738624,2200,86.0,2,福成四期商圈,南 北,25.58139534883721
LF1659911268313595904,1200,68.29,1,福成四期商圈,北,17.572118904671253
LF1697842340485398528,1600,102.0,2,福成四期商圈,南 北,15.686274509803921
LF1697814541171163136,1600,130.69,3,福成四期商圈,南 北,12.242711760654986
LF1695026653928882176,1650,92.08,3,福成四期商圈,南,17.919200695047785
LF1662039824602759168,1100,55.0,1,福成四期商圈,北,20.0
LF1662308486500843520,1000,88.52,2,福成四期商圈,东,11.296882060551289
LF1662313500648669184,900,41.55,1,福成四期商圈,北,21.660649819494587
LF1662313843629490176,1200,86.88,2,福成四期商圈,南 北,13.812154696132598
LF1662657986276884480,1550,77.0,2,福成四期商圈,南,20.12987012987013
LF1662670218188554240,1600,83.24,1,福成四期商圈,北,19.221528111484865
LF1662760070875709440,1600,61.48,2,福成四期商圈,南,26.024723487312947
LF1654449302174433280,900,50.0,2,福成四期商圈,南,18.0
LF1654752880525049856,1000,44.0,1,福成四期商圈,北,22.727272727272727
LF1655218444871663616,1600,118.0,3,福成四期商圈,南 北,13.559322033898304
LF1655242902546153472,1150,56.0,1,福成四期商圈,东,20.535714285714285
LF1636213119208390656,2000,84.82,1,福成四期商圈,西,23.57934449422306
LF1636747049552576512,1800,86.95,3,福成四期商圈,西南,20.701552616446232
LF1636943784992309248,1650,79.36,2,福成四期商圈,南,20.791330645161292
LF1636630902819782656,1400,83.24,2,福成四期商圈,南,16.818837097549256
LF1636657844600176640,1200,46.11,2,福成四期商圈,南 北,26.024723487312947
LF1662760419267182592,1700,76.0,2,福成四期商圈,西北,22.36842105263158
LF1662693260134449152,2500,130.41,3,福成四期商圈,南 北,19.17030902538149
LF1662739667029590016,1400,58.12,2,福成四期商圈,南,24.088093599449415
LF1663013337979420672,1500,85.0,2,福成四期商圈,南 北,17.647058823529413
LF1663037657799720960,1700,94.0,3,福成四期商圈,南 北,18.085106382978722
LF1663393326952349696,2400,128.0,3,福成四期商圈,西南,18.75
LF1697850721317158912,900,45.0,1,福成四期商圈,北,20.0
LF1697859311876702208,1500,88.0,2,福成四期商圈,东南,17.045454545454547
LF1697895264519454720,1500,80.0,2,福成四期商圈,南,18.75
LF1697909776660299776,1100,55.42,1,福成四期商圈,北,19.848430169613856
LF1698262055435370496,1400,61.83,2,福成四期商圈,南 北,22.642730066310854
LF1636669540446240768,1200,43.77,1,福成四期商圈,南,27.416038382453735
LF1637063369557016576,1100,60.0,1,福成四期商圈,南,18.333333333333332
LF1638009635124281344,1600,85.0,2,福成四期商圈,南 北,18.823529411764707
LF1637745485773012992,1500,59.21,1,福成四期商圈,南,25.33355852052018
LF1638037842623987712,1800,148.06,3,福成四期商圈,东 西南,12.157233553964609
LF1639243558667943936,1500,56.0,1,福成四期商圈,北,26.785714285714285
LF1639814059140317184,1200,69.0,1,福成四期商圈,西南,17.391304347826086
LF1691369630674714624,1400,86.0,2,福成四期商圈,西,16.27906976744186
LF1691347255501520896,1100,58.0,1,福成四期商圈,南,18.96551724137931
LF1691404963806183424,1400,78.0,2,福成四期商圈,南 北,17.94871794871795
LF2704911025425088512,1200,56.0,1,福成四期商圈,南,21.428571428571427
LF2743235675293237248,1700,71.0,2,福成四期商圈,南,23.943661971830984
LF2743315450133233664,1100,56.0,1,福成四期商圈,西北,19.642857142857142
LF1693845350751666176,1100,46.0,2,福成四期商圈,北,23.91304347826087
LF1693913148781756416,1500,75.0,2,福成四期商圈,南,20.0
LF1689847302174277632,1200,60.0,1,福成四期商圈,南,20.0
LF1689865812329889792,1550,88.0,2,福成四期商圈,南 北,17.613636363636363
LF1689657414661439488,1650,88.0,2,福成四期商圈,东 南,18.75
LF1651882258212061184,1100,50.0,1,福成四期商圈,西北,22.0
LF1652527046363971584,1050,57.0,1,福成四期商圈,南,18.42105263157895
LF1639178730909728768,1100,57.46,1,福成四期商圈,南,19.143752175426382
LF1688469797194432512,3000,93.82,3,福成四期商圈,南 北,31.976124493711364
LF1688482342219284480,1000,51.0,1,福成四期商圈,西,19.607843137254903
LF1650455434932256768,1400,83.93,2,福成四期商圈,西南,16.680567139282733
LF1650145417783934976,1200,50.0,1,福成四期商圈,北,24.0
LF1650771677895720960,1700,94.0,2,福成四期商圈,南 北,18.085106382978722
LF1651857250362327040,1500,73.0,2,福成四期商圈,南,20.54794520547945
LF1651567719000047616,1300,56.0,1,福成四期商圈,北,23.214285714285715
LF1651555875631923200,1300,46.65,1,福成四期商圈,北,27.867095391211148
LF1651788504922849280,1350,76.0,2,福成四期商圈,南,17.763157894736842
LF1692851162430046208,1500,79.12,2,福成四期商圈,西,18.958543983822043
LF1692840718394982400,1600,70.2,2,福成四期商圈,南,22.79202279202279
LF1693098354080219136,1100,59.0,1,福成四期商圈,南,18.64406779661017
LF1693170516518502400,1550,95.0,2,福成四期商圈,西北,16.31578947368421
LF1693488186132529152,1100,45.0,1,福成四期商圈,南,24.444444444444443
LF2748633889907154944,1800,81.92,2,福成四期商圈,南 北,21.97265625
LF2891374116714323968,2000,110.38,2,福成四期商圈,南 北,18.11922449719152
LF2755131449761079296,1000,50.0,1,福成四期商圈,北,20.0
LF2889700329027272704,1500,81.47,2,福成四期商圈,南 北,18.411685282926232
LF1666008405166260224,1500,89.0,2,福成四期商圈,南 北,16.853932584269664
LF1666696827644149760,1600,94.0,3,福成四期商圈,南 北,17.02127659574468
LF1666268311068868608,1200,49.5,2,福成四期商圈,南 北,24.242424242424242
LF1666364547864199168,1800,92.92,2,福成四期商圈,南,19.371502367628068
LF1667097095951089664,1500,44.07,1,福成四期商圈,东北,34.036759700476516
LF1667028672625770496,1450,92.0,2,福成四期商圈,南 北,15.76086956521739
LF1700476505353617408,1100,55.14,1,福成四期商圈,南,19.949220166848022
LF1700474727144882176,1800,130.92,3,福成四期商圈,南 北,13.748854262144823
LF1689658433852145664,1300,87.0,2,福成四期商圈,南 北,14.942528735632184
LF1690215719427375104,1800,94.0,3,福成四期商圈,南 北,19.148936170212767
LF1690188508058091520,1300,78.0,1,福成四期商圈,南,16.666666666666668
LF1690192385339817984,2500,73.0,2,福成四期商圈,南 北,34.24657534246575
LF1690253217046200320,1200,56.0,1,福成四期商圈,南,21.428571428571427
LF1690263653351161856,1000,54.0,1,福成四期商圈,北,18.51851851851852
LF1690279944229224448,1200,76.77,2,福成四期商圈,南 北,15.631105900742478
LF1690559345445568512,1400,76.0,2,福成四期商圈,南,18.42105263157895
LF1690679631130132480,1200,56.47,1,福成四期商圈,北,21.250221356472462
LF1653273477513216000,1800,69.55,2,福成四期商圈,南,25.880661394680086
LF2746939253610528768,1100,45.0,1,福成四期商圈,南,24.444444444444443
LF2767183167394947072,1200,60.1,2,福成四期商圈,东,19.966722129783694
LF2766708442797719552,1700,68.0,2,福成四期商圈,南,25.0
LF2768152647512104960,1100,45.0,2,福成四期商圈,南,24.444444444444443
LF2768919853468221440,1350,71.0,2,福成四期商圈,东,19.014084507042252
LF2762977648061202432,1050,63.0,1,福成四期商圈,南,16.666666666666668
LF1693217110190194688,1000,44.0,1,福成四期商圈,北,22.727272727272727
LF1693246102842638336,1200,46.16,1,福成四期商圈,东南,25.996533795493935
LF1693225866047258624,1700,85.0,2,福成四期商圈,东南,20.0
LF1693566004958855168,1100,49.46,1,福成四期商圈,南,22.240194096239385
LF1693578973277061120,1400,88.0,2,福成四期商圈,东南,15.909090909090908
LF1693539129226166272,1000,50.0,1,福成四期商圈,北,20.0
LF1693851730686509056,750,69.0,1,福成四期商圈,南,10.869565217391305
LF1700865958396035072,1800,93.26,3,福成四期商圈,南 北,19.3008792622775
LF1700852716621791232,1600,81.0,2,福成四期商圈,西北,19.753086419753085
LF1701063025353555968,1250,68.0,1,福成四期商圈,南,18.38235294117647
LF1700829139906330624,1500,76.0,3,福成四期商圈,南 北,19.736842105263158
LF1700795270729564160,1100,52.14,1,福成四期商圈,西北,21.09704641350211
LF1701115907742367744,1200,56.26,1,福成四期商圈,北,21.32954141485958
LF1653312125088563200,1200,75.8,2,福成四期商圈,南,15.8311345646438
