ID,租金,面积,房型,板块,朝向
LF1685574922492968960,600,89.0,2,潮白商圈,南
LF1716419683332128768,1500,78.0,2,潮白商圈,西南
LF1716771459151429632,500,89.0,2,潮白商圈,南 北
LF1685875508123795456,1500,85.0,3,潮白商圈,南 北
LF1717839113731702784,400,82.0,2,潮白商圈,南 北
LF1703625174819012608,1400,85.0,2,潮白商圈,南
LF1704060614009159680,1300,89.0,2,潮白商圈,南 北
LF1704032213223342080,1500,99.0,3,潮白商圈,南 北
LF1703998127813427200,500,87.28,2,潮白商圈,南
LF1700375684142071808,1500,85.0,2,潮白商圈,南
LF1700458053234589696,1600,89.0,2,潮白商圈,南 北
LF1700461636051009536,1300,85.0,2,潮白商圈,南 北
LF1700517518990376960,700,99.0,3,潮白商圈,南 北
LF1700710292998062080,1700,89.0,3,潮白商圈,南 北
LF1715727426643820544,1300,67.0,1,潮白商圈,西北
LF1715997047418519552,3000,98.0,3,潮白商圈,南 北
LF1685493222446465024,1300,78.0,2,潮白商圈,南
LF1685275778729639936,1200,85.0,2,潮白商圈,南
LF1716382281251160064,1200,80.0,2,潮白商圈,南
LF1685574922492968960,600,89.0,2,潮白商圈,南
LF1716419683332128768,1500,78.0,2,潮白商圈,西南
LF1716771459151429632,500,89.0,2,潮白商圈,南 北
LF1685875508123795456,1500,85.0,3,潮白商圈,南 北
LF1717839113731702784,400,82.0,2,潮白商圈,南 北
LF1680511639494852608,1400,89.0,2,潮白商圈,南 北
LF1680508930138046464,1200,85.0,2,潮白商圈,南
LF1680810915085156352,1100,84.0,2,潮白商圈,南 北
LF1680843484027682816,1300,83.0,3,潮白商圈,南 北
LF1681216058645544960,1100,66.0,1,潮白商圈,西北
LF1681223052811042816,1000,90.0,2,潮白商圈,南
LF1681270077267116032,1100,108.93,4,潮白商圈,南 北
LF1681255628200214528,1200,84.71,2,潮白商圈,南
LF1681249655431626752,1500,132.67,3,潮白商圈,南
LF1681232920758452224,1500,85.0,3,潮白商圈,南 北
LF1681505919457820672,2000,108.0,4,潮白商圈,南 北
LF1681848865055047680,4500,197.0,4,潮白商圈,南 北
LF1681865502537809920,1400,83.74,2,潮白商圈,南 北
LF1681603233128120320,1400,84.0,2,潮白商圈,南
LF1681967885573947392,2000,89.26,3,潮白商圈,南 北
LF1681994004893270016,1300,74.73,2,潮白商圈,南 北
LF1681985374693359616,800,89.0,3,潮白商圈,南 北
LF1682230041716457472,900,61.27,1,潮白商圈,南
LF1675393310065164288,2000,89.0,3,潮白商圈,南 北
LF1675427647422726144,500,83.55,3,潮白商圈,南 北
LF1675444813987577856,800,42.0,1,潮白商圈,东南
LF1675439658374266880,1000,87.0,2,潮白商圈,南 北
LF1683826200952176640,1300,74.0,2,潮白商圈,南
LF1683809219876225024,1800,128.0,4,潮白商圈,南 北
LF1683869583712190464,1200,78.0,2,潮白商圈,南
LF1683784268708315136,1500,74.0,2,潮白商圈,南
LF1684175791060942848,1500,88.81,3,潮白商圈,东北
LF1684218852755374080,1300,51.2,1,潮白商圈,南
LF1684151446011904000,1300,81.0,2,潮白商圈,南
LF1675422496783859712,1200,84.0,2,潮白商圈,南 北
LF1675426898584272896,500,80.67,2,潮白商圈,南 北
LF1675471948441714688,900,84.19,3,潮白商圈,东 西
LF1675456668281864192,500,84.0,3,潮白商圈,南 北
LF1675451893687517184,1400,92.0,3,潮白商圈,南 北
LF1675349430993158144,1600,84.34,2,潮白商圈,南
LF1675745174891790336,1400,83.0,3,潮白商圈,南 北
LF1675835405078888448,3500,261.0,5,潮白商圈,南 北
LF1684096119761534976,1100,93.0,2,潮白商圈,西北
LF1684511192481005568,1300,89.0,2,潮白商圈,南 北
LF1641675316826996736,1400,85.0,2,潮白商圈,南
LF1641346192832987136,500,79.0,2,潮白商圈,南
LF1641298997408694272,500,85.56,2,潮白商圈,南
LF1642005656779096064,1500,83.51,2,潮白商圈,西南
LF1642008081145528320,800,117.62,3,潮白商圈,东 南 北
LF1641729996491849728,800,118.67,3,潮白商圈,南 北
LF1641752137295724544,500,72.0,2,潮白商圈,南
LF1642033483100454912,1000,85.0,2,潮白商圈,南
LF1642012723724156928,1250,85.0,2,潮白商圈,南
LF1642102800676552704,1400,88.0,2,潮白商圈,南 北
LF1643173764759814144,1300,115.0,3,潮白商圈,南 北
LF1643172940310642688,1100,84.0,2,潮白商圈,南 西北
LF1643110445885685760,500,76.75,2,潮白商圈,南
LF1642414081958739968,400,79.0,2,潮白商圈,南 北
LF1643186235612594176,1500,85.0,2,潮白商圈,南
LF1643456645356847104,1300,78.0,2,潮白商圈,南
LF1643239445522022400,1800,79.49,2,潮白商圈,南
LF1643467561293053952,1300,81.31,2,潮白商圈,南
LF1644170071402086400,1500,115.0,3,潮白商圈,南 北
LF1644218309823954944,1200,86.7,2,潮白商圈,南 北
LF1644219948634996736,1400,74.3,3,潮白商圈,东 西
LF1667387790133821440,1300,73.7,2,潮白商圈,南
LF1667477604929634304,1350,90.0,3,潮白商圈,南 西北
LF1667484793526288384,1300,88.0,2,潮白商圈,南
LF1699994001303666688,1300,76.0,2,潮白商圈,南 北
LF1667734399396872192,1200,76.0,2,潮白商圈,南 北
LF1667731435882020864,1200,76.0,2,潮白商圈,南 北
LF1667860705065304064,1100,89.61,3,潮白商圈,南 北
LF1668150296573902848,1000,85.0,2,潮白商圈,南
LF1668179513470615552,1600,89.02,3,潮白商圈,南 北
LF1668190523740913664,1300,84.0,2,潮白商圈,南
LF1668191220918124544,1400,75.0,2,潮白商圈,南 北
LF1668478022467977216,1600,89.0,2,潮白商圈,南 北
LF1668466768701554688,1000,85.04,2,潮白商圈,南
LF1668462522845364224,1700,90.0,3,潮白商圈,南 北
LF1668539867484651520,1300,74.0,2,潮白商圈,南
LF1668540789107458048,1500,84.12,3,潮白商圈,南 北
LF1668848237148110848,1200,74.7,2,潮白商圈,南 北
LF1683826200952176640,1300,74.0,2,潮白商圈,南
LF1683809219876225024,1800,128.0,4,潮白商圈,南 北
LF1683869583712190464,1200,78.0,2,潮白商圈,南
LF1683784268708315136,1500,74.0,2,潮白商圈,南
LF1684175791060942848,1500,88.81,3,潮白商圈,东北
LF1668842322835537920,1800,116.49,3,潮白商圈,南 北
LF1668876611111354368,8000,267.0,4,潮白商圈,东南
LF1703366162944884736,1100,78.91,2,潮白商圈,南
LF1703703738239156224,1800,74.35,3,潮白商圈,东 西 北
LF1703625174819012608,1400,85.0,2,潮白商圈,南
LF1704060614009159680,1300,89.0,2,潮白商圈,南 北
LF1704032213223342080,1500,99.0,3,潮白商圈,南 北
LF1703998127813427200,500,87.28,2,潮白商圈,南
LF1700375684142071808,1500,85.0,2,潮白商圈,南
LF1700458053234589696,1600,89.0,2,潮白商圈,南 北
LF1700461636051009536,1300,85.0,2,潮白商圈,南 北
LF1700517518990376960,700,99.0,3,潮白商圈,南 北
LF1684218852755374080,1300,51.2,1,潮白商圈,南
LF1684151446011904000,1300,81.0,2,潮白商圈,南
LF1684096119761534976,1100,93.0,2,潮白商圈,西北
LF1684511192481005568,1300,89.0,2,潮白商圈,南 北
LF1641675316826996736,1400,85.0,2,潮白商圈,南
LF1641346192832987136,500,79.0,2,潮白商圈,南
LF1641298997408694272,500,85.56,2,潮白商圈,南
LF1642005656779096064,1500,83.51,2,潮白商圈,西南
LF1642008081145528320,800,117.62,3,潮白商圈,东 南 北
LF1641729996491849728,800,118.67,3,潮白商圈,南 北
LF1641752137295724544,500,72.0,2,潮白商圈,南
LF1700710292998062080,1700,89.0,3,潮白商圈,南 北
LF1642033483100454912,1000,85.0,2,潮白商圈,南
LF1642012723724156928,1250,85.0,2,潮白商圈,南
LF1642102800676552704,1400,88.0,2,潮白商圈,南 北
LF1643173764759814144,1300,115.0,3,潮白商圈,南 北
LF1643172940310642688,1100,84.0,2,潮白商圈,南 西北
LF1643110445885685760,500,76.75,2,潮白商圈,南
LF1642414081958739968,400,79.0,2,潮白商圈,南 北
LF1643186235612594176,1500,85.0,2,潮白商圈,南
LF1643456645356847104,1300,78.0,2,潮白商圈,南
LF1643239445522022400,1800,79.49,2,潮白商圈,南
LF1643467561293053952,1300,81.31,2,潮白商圈,南
LF1644170071402086400,1500,115.0,3,潮白商圈,南 北
LF1705536431071428608,1800,97.0,3,潮白商圈,南 北
LF1705787014835601408,500,85.83,2,潮白商圈,南
LF1705801115494252544,1500,87.87,2,潮白商圈,南 北
LF1675346971109359616,1500,89.0,2,潮白商圈,南 北
LF1705891738926710784,1300,66.0,1,潮白商圈,西 北
LF1680511639494852608,1400,89.0,2,潮白商圈,南 北
LF1680508930138046464,1200,85.0,2,潮白商圈,南
LF1680810915085156352,1100,84.0,2,潮白商圈,南 北
LF1680843484027682816,1300,83.0,3,潮白商圈,南 北
LF1681216058645544960,1100,66.0,1,潮白商圈,西北
LF1644218309823954944,1200,86.7,2,潮白商圈,南 北
LF1644219948634996736,1400,74.3,3,潮白商圈,东 西
LF1705885503816990720,1000,65.0,2,潮白商圈,西
LF1675737451315855360,700,95.6,3,潮白商圈,南 北
LF1676083709897342976,3000,172.0,4,潮白商圈,南 北
LF1676098711584768000,1200,83.63,2,潮白商圈,南
LF1676417632372260864,500,83.36,2,潮白商圈,南
LF1676199916092784640,1500,105.0,3,潮白商圈,南 北
LF1676195426950184960,1300,78.0,2,潮白商圈,南
LF1676543068653748224,2000,109.0,4,潮白商圈,南 北
LF1676785253055725568,1200,75.0,2,潮白商圈,南 北
LF1676921908798423040,600,76.28,2,潮白商圈,南 北
LF1676867847785021440,1400,78.45,2,潮白商圈,南 西北
LF1710240338498551808,1400,85.0,2,潮白商圈,东南
LF1681223052811042816,1000,90.0,2,潮白商圈,南
LF1681270077267116032,1100,108.93,4,潮白商圈,南 北
LF1681255628200214528,1200,84.71,2,潮白商圈,南
LF1681249655431626752,1500,132.67,3,潮白商圈,南
LF1681232920758452224,1500,85.0,3,潮白商圈,南 北
LF1681505919457820672,2000,108.0,4,潮白商圈,南 北
LF1681848865055047680,4500,197.0,4,潮白商圈,南 北
LF1681865502537809920,1400,83.74,2,潮白商圈,南 北
LF1681603233128120320,1400,84.0,2,潮白商圈,南
LF1681967885573947392,2000,89.26,3,潮白商圈,南 北
LF1681994004893270016,1300,74.73,2,潮白商圈,南 北
LF1681985374693359616,800,89.0,3,潮白商圈,南 北
LF1682230041716457472,900,61.27,1,潮白商圈,南
LF1675393310065164288,2000,89.0,3,潮白商圈,南 北
LF1710263798973071360,1200,78.0,2,潮白商圈,南
LF1710248204001345536,1400,75.0,2,潮白商圈,南 北
LF1676808109873430528,8000,197.5,3,潮白商圈,南 北
LF1707017895462043648,800,88.58,3,潮白商圈,南 北
LF1706991923199213568,900,84.0,2,潮白商圈,东北
LF1677172650184540160,1000,78.36,2,潮白商圈,南
LF1707257383769604096,800,116.09,3,潮白商圈,南 北
LF1707777106148065280,1800,99.27,3,潮白商圈,南 北
LF1707957216130105344,3000,168.0,4,潮白商圈,南 北
LF1707986808748376064,1600,99.0,3,潮白商圈,南 北
LF1710307516757311488,800,81.0,2,潮白商圈,南
LF1710265425792598016,1400,85.0,2,潮白商圈,南
LF1710544630413524992,600,89.38,3,潮白商圈,南 北
LF1675427647422726144,500,83.55,3,潮白商圈,南 北
LF1675444813987577856,800,42.0,1,潮白商圈,东南
LF1675439658374266880,1000,87.0,2,潮白商圈,南 北
LF1675422496783859712,1200,84.0,2,潮白商圈,南 北
LF1675426898584272896,500,80.67,2,潮白商圈,南 北
LF1675471948441714688,900,84.19,3,潮白商圈,东 西
LF1675456668281864192,500,84.0,3,潮白商圈,南 北
LF1675451893687517184,1400,92.0,3,潮白商圈,南 北
LF1675349430993158144,1600,84.34,2,潮白商圈,南
LF1675745174891790336,1400,83.0,3,潮白商圈,南 北
LF1675835405078888448,3500,261.0,5,潮白商圈,南 北
LF1684395056548544512,1000,84.0,3,潮白商圈,南 北
LF1684406045314646016,1200,138.32,4,潮白商圈,南 北
LF1684144996636164096,1666,112.0,3,潮白商圈,南 北
LF1684149264831217664,1200,73.0,2,潮白商圈,南
LF1684114491341537280,1000,88.34,2,潮白商圈,南 北
LF1684115126128476160,500,88.34,2,潮白商圈,南 北
LF1684487851992940544,1300,76.0,2,潮白商圈,南 北
LF1684508878735147008,1600,96.0,3,潮白商圈,南 北
LF1684508902667845632,500,76.0,2,潮白商圈,南 北
LF1684775797165916160,1300,74.03,2,潮白商圈,南
LF1684850562954166272,1600,74.0,2,潮白商圈,南
LF1684862399531712512,1300,75.0,2,潮白商圈,南 北
LF1685199164926853120,1300,88.0,2,潮白商圈,南 北
LF1685236632464130048,1400,85.0,2,潮白商圈,南
LF1684887814350569472,2800,170.05,4,潮白商圈,南 北
LF1685496848409690112,1000,83.0,2,潮白商圈,南 北
LF1685501704121876480,1800,89.0,3,潮白商圈,南 北
LF1705536431071428608,1800,97.0,3,潮白商圈,南 北
LF1705787014835601408,500,85.83,2,潮白商圈,南
LF1705801115494252544,1500,87.87,2,潮白商圈,南 北
LF1675346971109359616,1500,89.0,2,潮白商圈,南 北
LF1705891738926710784,1300,66.0,1,潮白商圈,西 北
LF1705885503816990720,1000,65.0,2,潮白商圈,西
LF1675737451315855360,700,95.6,3,潮白商圈,南 北
LF1685522729878421504,1400,75.0,2,潮白商圈,南 北
LF1715567742368612352,1200,76.0,2,潮白商圈,南 北
LF1715610992865443840,1300,81.0,2,潮白商圈,南
LF1715727426643820544,1300,67.0,1,潮白商圈,西北
LF1715997047418519552,3000,98.0,3,潮白商圈,南 北
LF1685493222446465024,1300,78.0,2,潮白商圈,南
LF1685275778729639936,1200,85.0,2,潮白商圈,南
LF1716382281251160064,1200,80.0,2,潮白商圈,南
LF1685574922492968960,600,89.0,2,潮白商圈,南
LF1716419683332128768,1500,78.0,2,潮白商圈,西南
LF1716771459151429632,500,89.0,2,潮白商圈,南 北
LF1685875508123795456,1500,85.0,3,潮白商圈,南 北
LF1717839113731702784,400,82.0,2,潮白商圈,南 北
LF1676083709897342976,3000,172.0,4,潮白商圈,南 北
LF1676098711584768000,1200,83.63,2,潮白商圈,南
LF1676417632372260864,500,83.36,2,潮白商圈,南
LF1676199916092784640,1500,105.0,3,潮白商圈,南 北
LF1676195426950184960,1300,78.0,2,潮白商圈,南
LF1676543068653748224,2000,109.0,4,潮白商圈,南 北
LF1676785253055725568,1200,75.0,2,潮白商圈,南 北
LF1676921908798423040,600,76.28,2,潮白商圈,南 北
LF1676867847785021440,1400,78.45,2,潮白商圈,南 西北
LF1710240338498551808,1400,85.0,2,潮白商圈,东南
LF1710263798973071360,1200,78.0,2,潮白商圈,南
LF1710248204001345536,1400,75.0,2,潮白商圈,南 北
LF1676808109873430528,8000,197.5,3,潮白商圈,南 北
LF1707017895462043648,800,88.58,3,潮白商圈,南 北
LF1706991923199213568,900,84.0,2,潮白商圈,东北
LF1677172650184540160,1000,78.36,2,潮白商圈,南
LF1707257383769604096,800,116.09,3,潮白商圈,南 北
LF1707777106148065280,1800,99.27,3,潮白商圈,南 北
LF1707957216130105344,3000,168.0,4,潮白商圈,南 北
LF1707986808748376064,1600,99.0,3,潮白商圈,南 北
LF1710307516757311488,800,81.0,2,潮白商圈,南
LF1710265425792598016,1400,85.0,2,潮白商圈,南
LF1710544630413524992,600,89.38,3,潮白商圈,南 北
LF1684395056548544512,1000,84.0,3,潮白商圈,南 北
LF1684406045314646016,1200,138.32,4,潮白商圈,南 北
LF1684144996636164096,1666,112.0,3,潮白商圈,南 北
LF1684149264831217664,1200,73.0,2,潮白商圈,南
LF1684114491341537280,1000,88.34,2,潮白商圈,南 北
LF1684115126128476160,500,88.34,2,潮白商圈,南 北
LF1684487851992940544,1300,76.0,2,潮白商圈,南 北
LF1684508878735147008,1600,96.0,3,潮白商圈,南 北
LF1684508902667845632,500,76.0,2,潮白商圈,南 北
LF1684775797165916160,1300,74.03,2,潮白商圈,南
LF1684850562954166272,1600,74.0,2,潮白商圈,南
LF1684862399531712512,1300,75.0,2,潮白商圈,南 北
LF1685199164926853120,1300,88.0,2,潮白商圈,南 北
LF1685236632464130048,1400,85.0,2,潮白商圈,南
LF1684887814350569472,2800,170.05,4,潮白商圈,南 北
LF1685496848409690112,1000,83.0,2,潮白商圈,南 北
LF1685501704121876480,1800,89.0,3,潮白商圈,南 北
LF1685522729878421504,1400,75.0,2,潮白商圈,南 北
LF1715567742368612352,1200,76.0,2,潮白商圈,南 北
LF1715610992865443840,1300,81.0,2,潮白商圈,南
LF1715727426643820544,1300,67.0,1,潮白商圈,西北
LF1715997047418519552,3000,98.0,3,潮白商圈,南 北
LF1685493222446465024,1300,78.0,2,潮白商圈,南
LF1685275778729639936,1200,85.0,2,潮白商圈,南
LF1716382281251160064,1200,80.0,2,潮白商圈,南
LF1685574922492968960,600,89.0,2,潮白商圈,南
LF1716419683332128768,1500,78.0,2,潮白商圈,西南
LF1716771459151429632,500,89.0,2,潮白商圈,南 北
LF1685875508123795456,1500,85.0,3,潮白商圈,南 北
LF1705536431071428608,1800,97.0,3,潮白商圈,南 北
LF1705787014835601408,500,85.83,2,潮白商圈,南
LF1705801115494252544,1500,87.87,2,潮白商圈,南 北
LF1675346971109359616,1500,89.0,2,潮白商圈,南 北
LF1705891738926710784,1300,66.0,1,潮白商圈,西 北
LF1705885503816990720,1000,65.0,2,潮白商圈,西
LF1675737451315855360,700,95.6,3,潮白商圈,南 北
LF1717839113731702784,400,82.0,2,潮白商圈,南 北
LF1676083709897342976,3000,172.0,4,潮白商圈,南 北
LF1676098711584768000,1200,83.63,2,潮白商圈,南
LF1676417632372260864,500,83.36,2,潮白商圈,南
LF1676199916092784640,1500,105.0,3,潮白商圈,南 北
LF1676195426950184960,1300,78.0,2,潮白商圈,南
LF1676543068653748224,2000,109.0,4,潮白商圈,南 北
LF1676785253055725568,1200,75.0,2,潮白商圈,南 北
LF1676921908798423040,600,76.28,2,潮白商圈,南 北
LF1676867847785021440,1400,78.45,2,潮白商圈,南 西北
LF1710240338498551808,1400,85.0,2,潮白商圈,东南
LF1710263798973071360,1200,78.0,2,潮白商圈,南
LF1710248204001345536,1400,75.0,2,潮白商圈,南 北
LF1676808109873430528,8000,197.5,3,潮白商圈,南 北
LF1707017895462043648,800,88.58,3,潮白商圈,南 北
LF1706991923199213568,900,84.0,2,潮白商圈,东北
LF1677172650184540160,1000,78.36,2,潮白商圈,南
LF1707257383769604096,800,116.09,3,潮白商圈,南 北
LF1707777106148065280,1800,99.27,3,潮白商圈,南 北
LF1707957216130105344,3000,168.0,4,潮白商圈,南 北
LF1707986808748376064,1600,99.0,3,潮白商圈,南 北
LF1710307516757311488,800,81.0,2,潮白商圈,南
LF1710265425792598016,1400,85.0,2,潮白商圈,南
LF1710544630413524992,600,89.38,3,潮白商圈,南 北
LF1700042443606458368,1200,74.0,2,潮白商圈,南 北
LF1701788192644005888,800,74.0,2,潮白商圈,南
LF1701554142440325120,1450,83.0,2,潮白商圈,南
LF1701560781121781760,1500,94.0,3,潮白商圈,南 北
LF1701819048603418624,1850,139.0,4,潮白商圈,南 北
LF1701874067096731648,1000,88.08,2,潮白商圈,南 北
LF1701876309195489280,1200,89.0,2,潮白商圈,南 北
LF1701875471249047552,1500,89.0,3,潮白商圈,南 北
LF1701927494560514048,700,108.0,4,潮白商圈,南 北
LF1702264956298199040,500,81.0,2,潮白商圈,南
LF1702207818070753280,1000,87.15,2,潮白商圈,南
LF1702581583376023552,1300,85.0,2,潮白商圈,南
LF1703233012528840704,1300,75.0,2,潮白商圈,南 北
LF1703367459773349888,1700,79.85,2,潮白商圈,南 北
LF1703350079831670784,500,73.24,2,潮白商圈,东 西北
LF1635507696016818176,1300,88.69,3,潮白商圈,南 北
LF1681535382111387648,1100,85.0,2,潮白商圈,南
LF1635946850320121856,1600,89.0,3,潮白商圈,南 北
LF1718467231240683520,1200,85.0,2,潮白商圈,南 北
LF1688834208702660608,1300,76.24,2,潮白商圈,南 北
LF1663136470103228416,2500,126.0,4,潮白商圈,南 北
LF1696027024805593088,5000,137.0,3,潮白商圈,南 北
LF1663461365303476224,2400,95.28,3,潮白商圈,南 北
LF1663424291867197440,1000,95.0,3,潮白商圈,南 北
LF1663904073407004672,1300,86.0,2,潮白商圈,南
LF1663863639783768064,3000,262.0,5,潮白商圈,南 北
LF1665325974062891008,1500,103.0,3,潮白商圈,南 北
LF1697223228830777344,2000,115.0,3,潮白商圈,南 北
LF1665634607183167488,1500,79.0,2,潮白商圈,南
LF1697508993154416640,1200,88.0,2,潮白商圈,南 北
LF1611648778048110592,1600,96.0,3,潮白商圈,南 北
LF1611695961594134528,1500,78.61,2,潮白商圈,南
LF1611693041892982784,1300,74.0,2,潮白商圈,南 北
LF1611290658792800256,1000,89.0,2,潮白商圈,南 北
LF1611310302245158912,1700,108.0,3,潮白商圈,南 北
LF1612013035117871104,1300,87.0,2,潮白商圈,南
LF1678640192816152576,2200,116.0,4,潮白商圈,南 北
LF1678705190607257600,1000,109.0,4,潮白商圈,南 北
LF1678728202870063104,500,81.0,2,潮白商圈,南
LF1678625738598645760,1500,79.0,2,潮白商圈,南 北
LF1678625118634377216,1400,85.0,2,潮白商圈,南
LF1679000475875147776,1200,86.0,2,潮白商圈,南 北
LF1678977186536620032,500,83.0,2,潮白商圈,南 北
LF1678986562072739840,800,74.0,2,潮白商圈,南
LF1678983658494492672,1150,84.48,2,潮白商圈,南
LF1679396858901823488,1700,75.0,2,潮白商圈,南
LF1679406109510598656,1500,89.0,3,潮白商圈,南 北
LF1679402339464642560,1000,44.64,1,潮白商圈,南
LF1679081684382777344,1400,74.0,2,潮白商圈,南
LF1679080014584217600,1490,84.0,2,潮白商圈,南
LF1679331074640969728,1200,94.0,2,潮白商圈,南 北
LF1679052241257889792,1600,115.65,3,潮白商圈,南 北
LF1679067091832930304,1300,85.0,2,潮白商圈,南
LF1679720405847244800,1500,89.0,3,潮白商圈,南 北
LF1679818280526675968,1100,84.0,2,潮白商圈,南
LF1680064931719806976,3800,115.0,3,潮白商圈,南 北
LF1680060553382330368,2300,115.0,3,潮白商圈,南 北
LF1679420411525201920,3000,110.0,4,潮白商圈,南 北
LF1680445152197345280,7500,99.0,3,潮白商圈,南 北
LF1680183327937527808,700,81.64,2,潮白商圈,南
LF1683814170912358400,1400,74.0,2,潮白商圈,南
LF1684041586121375744,1200,76.0,2,潮白商圈,南
LF1684382008907661312,1350,84.44,2,潮白商圈,南
LF1684401954907750400,1300,104.0,3,潮白商圈,南 北
LF1684424417452490752,2000,128.0,4,潮白商圈,南 北
LF1684488159976488960,1300,90.0,2,潮白商圈,南 北
LF1684469163055120384,1200,89.0,2,潮白商圈,南 北
LF1684537123820011520,1500,83.0,2,潮白商圈,南
LF1684523060515831808,1300,87.0,2,潮白商圈,南 北
LF1684562833334861824,2000,53.05,1,潮白商圈,南
LF1684761394756452352,1400,85.0,2,潮白商圈,南
LF1684867469610582016,1250,75.16,2,潮白商圈,东南
LF1678271924171440128,1100,77.81,2,潮白商圈,南
LF1678233645153779712,4000,149.0,3,潮白商圈,南 北
LF1678650488297357312,1300,89.0,2,潮白商圈,南 北
LF1678725080261066752,1200,76.68,2,潮白商圈,南 北
LF1678704278014787584,1500,73.26,2,潮白商圈,南
LF1678749415008894976,1400,87.0,2,潮白商圈,南 北
LF1678735213804388352,1200,85.0,2,潮白商圈,南
LF1678961406252154880,1000,138.0,3,潮白商圈,南 北
LF1678990396887138304,1700,88.52,2,潮白商圈,南 北
LF1679080960676593664,1400,107.0,3,潮白商圈,南 北
LF1679099482739834880,1500,78.13,2,潮白商圈,南
LF1679330082541273088,1400,94.0,2,潮白商圈,南 北
LF1679316745858318336,1800,86.0,3,潮白商圈,南 北
LF1630133547069079552,1300,90.0,2,潮白商圈,南
LF1630174906656227328,1000,75.0,2,潮白商圈,南 北
LF1679765322644586496,700,89.0,2,潮白商圈,南 北
LF1631489437344989184,1400,75.0,2,潮白商圈,南 北
LF1631501156649795584,1500,96.0,3,潮白商圈,南 北
LF1713509891945005056,1500,85.0,2,潮白商圈,南
LF1714182152649703424,800,88.0,2,潮白商圈,南 北
LF1714556369064951808,1000,83.45,2,潮白商圈,南 北
LF1714567943821459456,1300,86.0,2,潮白商圈,南
LF1715270880914833408,1500,89.0,3,潮白商圈,南 北
LF1666315851629854720,600,85.0,2,潮白商圈,南
LF1666297312072171520,1500,83.0,3,潮白商圈,南 北
LF1666757533307502592,1300,84.0,3,潮白商圈,南 北
LF1666771664639098880,1400,89.0,3,潮白商圈,南 北
LF1666761476297195520,1200,124.0,3,潮白商圈,南 北
LF1667079275871731712,2000,112.0,3,潮白商圈,南 北
LF1716121300100972544,2000,94.0,3,潮白商圈,南 北
LF1716263415644684288,1100,95.0,2,潮白商圈,南 北
LF1716365060529455104,1200,85.0,2,潮白商圈,南
LF1710573696478871552,1590,107.0,3,潮白商圈,南 北
LF1710855409507500032,1800,89.0,3,潮白商圈,南 北
LF1710938195954237440,1300,81.0,2,潮白商圈,南
LF1710960708079845376,1400,75.0,2,潮白商圈,南
LF1710980149261893632,1300,83.25,2,潮白商圈,南
LF1711291413628452864,1500,74.0,2,潮白商圈,南
LF1711223466306306048,500,76.28,2,潮白商圈,南 北
LF1682264569273122816,600,89.0,2,潮白商圈,南 北
LF1711693500258451456,1400,84.0,2,潮白商圈,南 北
LF1716663269529223168,2000,112.0,3,潮白商圈,南 北
LF1685260375378886656,1300,75.0,2,潮白商圈,南 北
LF1667114449045028864,2300,85.0,2,潮白商圈,东南
LF1700461257657679872,600,83.55,2,潮白商圈,南
LF1700710827545329664,600,89.0,3,潮白商圈,南 西北
LF1700715168373145600,500,83.39,2,潮白商圈,南 北
LF1701032433966645248,1000,85.0,2,潮白商圈,南
LF1700777288301281280,600,74.0,2,潮白商圈,南
LF1701156159047598080,1300,84.6,2,潮白商圈,南
LF1701091851576016896,3000,96.0,3,潮白商圈,南 北
LF1701079632473751552,2000,103.0,3,潮白商圈,南 北
LF1701164816061693952,1300,84.55,2,潮白商圈,南
LF1667387790133821440,1300,73.7,2,潮白商圈,南
LF1699672450708537344,1000,81.22,2,潮白商圈,西南
LF1699659261694443520,1500,99.0,3,潮白商圈,南 北
LF1667734399396872192,1200,76.0,2,潮白商圈,南 北
LF1685574922492968960,600,89.0,2,潮白商圈,南
LF1685536490462904320,1600,85.0,3,潮白商圈,南 北
LF1685551384180555776,1300,84.0,2,潮白商圈,南
LF1717030593444708352,600,116.35,3,潮白商圈,南 北
LF1718094613530542080,1300,89.9,2,潮白商圈,南 北
LF1707344223767887872,1200,72.0,2,潮白商圈,南
LF1707328670776950784,1300,75.0,2,潮白商圈,东南
LF1706996863447597056,1000,90.0,2,潮白商圈,南 北
LF1707604528653664256,500,89.0,3,潮白商圈,南 北
LF1709904025534595072,1200,85.34,2,潮白商圈,南
LF1709884148685996032,450,73.77,2,潮白商圈,南
LF1667731435882020864,1200,76.0,2,潮白商圈,南 北
LF1667814878519230464,1300,88.0,2,潮白商圈,南 北
LF1699994001303666688,1300,76.0,2,潮白商圈,南 北
LF1667860705065304064,1100,89.61,3,潮白商圈,南 北
LF1668191220918124544,1400,75.0,2,潮白商圈,南 北
LF1701957332985970688,1500,88.98,2,潮白商圈,南 北
LF1701934354256625664,1500,89.0,2,潮白商圈,南 北
LF1671364596826374144,2000,84.17,3,潮白商圈,南 北
LF1671378432765722624,1500,90.0,2,潮白商圈,南
LF1671485570527789056,1200,78.15,2,潮白商圈,南
LF1715270880914833408,1500,89.0,3,潮白商圈,南 北
LF1716121300100972544,2000,94.0,3,潮白商圈,南 北
LF1716263415644684288,1100,95.0,2,潮白商圈,南 北
LF1716365060529455104,1200,85.0,2,潮白商圈,南
LF1710573696478871552,1590,107.0,3,潮白商圈,南 北
LF1710855409507500032,1800,89.0,3,潮白商圈,南 北
